OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
L,used,down_correlated,5,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0214413467464
L,used,down_correlated,5,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0451837381078
L,used,down_correlated,5,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0070098712993
L,used,down_correlated,5,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0201297395858
L,used,down_correlated,5,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0310741095259
L,used,down_correlated,5,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.00613270544701
L,used,down_uncorrelated,4,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0176406331008
L,used,down_uncorrelated,4,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0143023748633
L,used,down_uncorrelated,4,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.025921328961
L,used,down_uncorrelated,4,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.030486036369
L,used,down_uncorrelated,4,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0195803687789
L,used,down_uncorrelated,4,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0136947471961
L,used,down_uncorrelated,4,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0435924857513
L,used,down_uncorrelated,4,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.228917110738
L,used,down_uncorrelated,4,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0166927746163
L,used,down_uncorrelated,5,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.00705625333422
L,used,down_uncorrelated,5,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.00572094992257
L,used,down_uncorrelated,5,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0103685317748
L,used,down_uncorrelated,5,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0121944141735
L,used,down_uncorrelated,5,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.00783214751133
L,used,down_uncorrelated,5,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0054778988783
L,used,down_uncorrelated,5,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0174369940329
L,used,down_uncorrelated,5,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0915668428021
L,used,down_uncorrelated,5,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.00667710965598
L,used,up,4,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.066579610109329224
L,used,up,4,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.022665208205580711
