OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
L,used,down_correlated,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0248743230585
L,used,down_correlated,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0701021425982
L,used,down_correlated,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.1078448159
L,used,down_correlated,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0670121598981
L,used,down_correlated,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0262760543756
L,used,down_correlated,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0296133441367
L,used,down_correlated,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.115064839204
L,used,down_correlated,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.014737254011
L,used,down_correlated,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.01740425458
L,used,down_correlated,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00994972938683
L,used,down_correlated,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0280408563066
L,used,down_correlated,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0431379268741
L,used,down_correlated,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0268048623236
L,used,down_correlated,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0105104220587
L,used,down_correlated,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0118453375185
L,used,down_correlated,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0460259368183
L,used,down_correlated,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00589490160412
L,used,down_uncorrelated,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0161921073616
L,used,down_uncorrelated,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0123105668768
L,used,down_uncorrelated,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0304442237106
L,used,down_uncorrelated,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0404572806434
L,used,down_uncorrelated,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0198974977092
L,used,down_uncorrelated,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0138093755599
L,used,down_uncorrelated,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0225875773329
L,used,down_uncorrelated,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0498878619101
L,used,down_uncorrelated,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.013250156056
L,used,down_uncorrelated,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00647684287899
L,used,down_uncorrelated,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00492422684042
L,used,down_uncorrelated,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0121776893008
L,used,down_uncorrelated,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.016182913008
L,used,down_uncorrelated,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00795899935712
L,used,down_uncorrelated,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00552375003736
L,used,down_uncorrelated,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00903503111173
L,used,down_uncorrelated,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0199551440157
L,used,down_uncorrelated,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00530006242271
L,used,up,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.037244446575641632
L,used,up,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.019818004220724106
L,used,up,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.029683832079172134
L,used,up,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.027753954753279686
L,used,up,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.046425852924585342
L,used,up,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.069903790950775146
L,used,up,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.076427489519119263
L,used,up,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.1151837483048439
L,used,up,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.125414177775383
L,used,up,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.014897778630256653
L,used,up,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0079272016882896423
L,used,up,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.011873533017933369
L,used,up,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.011101582087576389
L,used,up,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.018570341169834137
L,used,up,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.027961514890193939
L,used,up,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.030570995062589645
L,used,up,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.046073500066995621
L,used,up,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.050165671855211258
L,used,up_correlated,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0435106363889
L,used,up_correlated,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0248743230585
L,used,up_correlated,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0701021425982
L,used,up_correlated,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.1078448159
L,used,up_correlated,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0670121598981
L,used,up_correlated,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0262760543756
L,used,up_correlated,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0296133441367
L,used,up_correlated,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.115064839204
