OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
L,incl,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x
L,incl,down,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1-(0.083685+-0.000104849*x+9.12824e-08*x*x))
L,incl,down_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1-(0.050987+7.03101e-05*x+-1.09927e-07*x*x))
L,incl,down_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1-(0.0381757))
L,incl,up,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1+(0.083685+-0.000104849*x+9.12824e-08*x*x))
L,incl,up_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1+(0.050987+7.03101e-05*x+-1.09927e-07*x*x))
L,incl,up_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1+(0.0381757))
M,incl,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x
M,incl,down,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1-(0.135289+0.000204028*x+-2.62114e-07*x*x))
M,incl,down_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1-(0.117844+0.000229929*x+-2.93825e-07*x*x))
M,incl,down_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1-(0.0658412))
M,incl,up,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1+(0.135289+0.000204028*x+-2.62114e-07*x*x))
M,incl,up_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1+(0.117844+0.000229929*x+-2.93825e-07*x*x))
M,incl,up_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1+(0.0658412))
T,incl,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,0.864506+2.79354/sqrt(x)
T,incl,down,0,0.0,2.5,20.0,1000.0,0.0,1.0,(0.864506+2.79354/sqrt(x))*(1-(0.217324+0.000260466*x+-3.2424e-07*x*x))
T,incl,down_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(0.864506+2.79354/sqrt(x))*(1-(0.203031+0.00025932*x+-3.26627e-07*x*x))
T,incl,down_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(0.864506+2.79354/sqrt(x))*(1-(0.0867079))
T,incl,up,0,0.0,2.5,20.0,1000.0,0.0,1.0,(0.864506+2.79354/sqrt(x))*(1+(0.217324+0.000260466*x+-3.2424e-07*x*x))
T,incl,up_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(0.864506+2.79354/sqrt(x))*(1+(0.203031+0.00025932*x+-3.26627e-07*x*x))
T,incl,up_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(0.864506+2.79354/sqrt(x))*(1+(0.0867079))
M,mujets,central,4,0.0,2.5,20.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18)) 
M,mujets,central,5,0.0,2.5,20.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18)) 
M,mujets,down,4,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.086383678019046783 
M,mujets,down,4,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.040256530046463013 
M,mujets,down,4,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.056062914431095123 
M,mujets,down,4,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.090144291520118713 
M,mujets,down,4,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.14128458499908447 
M,mujets,down,4,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.29804700613021851 
M,mujets,down,4,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.2597406804561615 
M,mujets,down,4,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.21835125982761383 
M,mujets,down,4,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.2161293625831604 
M,mujets,down,5,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.028794558718800545 
M,mujets,down,5,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.013418843969702721 
M,mujets,down,5,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.018687637522816658 
M,mujets,down,5,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.030048096552491188 
M,mujets,down,5,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.047094859182834625 
M,mujets,down,5,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.099348999559879303 
M,mujets,down,5,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.086580224335193634 
M,mujets,down,5,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.072783753275871277 
M,mujets,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.072043120861053467 
M,mujets,down_bfragmentation,4,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.025058388710021973 
M,mujets,down_bfragmentation,4,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0087772980332374573 
M,mujets,down_bfragmentation,4,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.013253496959805489 
M,mujets,down_bfragmentation,4,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0042570759542286396 
M,mujets,down_bfragmentation,4,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.018247935920953751 
M,mujets,down_bfragmentation,4,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0085605010390281677 
M,mujets,down_bfragmentation,4,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.058723188936710358 
M,mujets,down_bfragmentation,4,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.031879577785730362 
M,mujets,down_bfragmentation,4,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.034758515655994415 
M,mujets,down_bfragmentation,5,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0083527965471148491 
M,mujets,down_bfragmentation,5,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0029257661662995815 
M,mujets,down_bfragmentation,5,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.004417832475155592 
M,mujets,down_bfragmentation,5,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0014190253568813205 
M,mujets,down_bfragmentation,5,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0060826451517641544 
M,mujets,down_bfragmentation,5,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0028535004239529371 
M,mujets,down_bfragmentation,5,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.019574396312236786 
M,mujets,down_bfragmentation,5,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.010626525618135929 
M,mujets,down_bfragmentation,5,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.011586171574890614 
M,mujets,down_btempcorr,4,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0086474847048521042 
M,mujets,down_btempcorr,4,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0015353708295151591 
M,mujets,down_btempcorr,4,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0068073943257331848 
M,mujets,down_btempcorr,4,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.018718242645263672 
M,mujets,down_btempcorr,4,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0053477715700864792 
M,mujets,down_btempcorr,4,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0094401538372039795 
M,mujets,down_btempcorr,4,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.018253318965435028 
M,mujets,down_btempcorr,4,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0067428932525217533 
M,mujets,down_btempcorr,4,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.006124403327703476 
M,mujets,down_btempcorr,5,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0028824948240071535 
M,mujets,down_btempcorr,5,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00051179027650505304 
M,mujets,down_btempcorr,5,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0022691313643008471 
M,mujets,down_btempcorr,5,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0062394142150878906 
M,mujets,down_btempcorr,5,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0017825905233621597 
M,mujets,down_btempcorr,5,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0031467177905142307 
M,mujets,down_btempcorr,5,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0060844398103654385 
M,mujets,down_btempcorr,5,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0022476310841739178 
M,mujets,down_btempcorr,5,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0020414676982909441 
M,mujets,down_cb,4,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00057588360505178571 
M,mujets,down_cb,4,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00021218406618572772 
M,mujets,down_cb,4,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-3.9376318454742432e-05 
M,mujets,down_cb,4,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00030804041307419538 
M,mujets,down_cb,4,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0004835247527807951 
M,mujets,down_cb,4,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00045539555139839649 
M,mujets,down_cb,4,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0011942817363888025 
M,mujets,down_cb,4,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0011934060603380203 
M,mujets,down_cb,4,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00035358089371584356 
M,mujets,down_cb,5,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00019196119683329016 
M,mujets,down_cb,5,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-7.0728019636590034e-05 
M,mujets,down_cb,5,0.0,2.5,50.0,70.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-1.3125440091243945e-05 
M,mujets,down_cb,5,0.0,2.5,70.0,100.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00010268013284076005 
M,mujets,down_cb,5,0.0,2.5,100.0,140.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00016117491759359837 
M,mujets,down_cb,5,0.0,2.5,140.0,200.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00015179852198343724 
M,mujets,down_cb,5,0.0,2.5,200.0,300.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0003980938927270472 
M,mujets,down_cb,5,0.0,2.5,300.0,600.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00039780201041139662 
M,mujets,down_cb,5,0.0,2.5,600.0,1000.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.00011786029790528119 
M,mujets,down_cfragmentation,4,0.0,2.5,20.0,30.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.010705736465752125 
M,mujets,down_cfragmentation,4,0.0,2.5,30.0,50.0,0.0,1.0,1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0012896015541628003 
