DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, used, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.931081+(5.22936e-06*(log(x+19)*(log(x+18)*(3-(19.7828*log(x+18)))))))+0.029560092836618423" 
2, used, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.931081+(5.22936e-06*(log(x+19)*(log(x+18)*(3-(19.7828*log(x+18)))))))+0.044413793832063675" 
2, used, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.931081+(5.22936e-06*(log(x+19)*(log(x+18)*(3-(19.7828*log(x+18)))))))+0.061042815446853638" 
2, used, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.931081+(5.22936e-06*(log(x+19)*(log(x+18)*(3-(19.7828*log(x+18)))))))+0.090292572975158691" 
2, used, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.931081+(5.22936e-06*(log(x+19)*(log(x+18)*(3-(19.7828*log(x+18)))))))+0.061460796743631363" 
2, used, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.931081+(5.22936e-06*(log(x+19)*(log(x+18)*(3-(19.7828*log(x+18)))))))+0.079619891941547394" 
0, used, central, 2, -2.5, 2.5, 20, 1000, 0, 1, "1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x" 
0, used, down, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x)*(1-(0.0521603+2.83526e-05*x+-4.35156e-08*x*x))" 
0, used, down_correlated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x)*(1-(0.039047+3.3822e-05*x+-5.45325e-08*x*x))" 
0, used, down_uncorrelated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x)*(1-(0.0352221))" 
0, used, up, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x)*(1+(0.0521603+2.83526e-05*x+-4.35156e-08*x*x))" 
0, used, up_correlated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x)*(1+(0.039047+3.3822e-05*x+-5.45325e-08*x*x))" 
0, used, up_uncorrelated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.02103+0.00020673*x+-1.37579e-07*x*x+5.45282/x)*(1+(0.0352221))" 
1, used, central, 2, -2.5, 2.5, 20, 1000, 0, 1, "1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x" 
1, used, down, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x)*(1-(0.079916+0.000250233*x+-2.41117e-07*x*x))" 
1, used, down_correlated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x)*(1-(0.0587632+0.000292662*x+-2.82585e-07*x*x))" 
1, used, down_uncorrelated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x)*(1-(0.0572327))" 
1, used, up, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x)*(1+(0.079916+0.000250233*x+-2.41117e-07*x*x))" 
1, used, up_correlated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x)*(1+(0.0587632+0.000292662*x+-2.82585e-07*x*x))" 
1, used, up_uncorrelated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(1.09411+-0.000277731*x+2.47948e-07*x*x+-0.65943/x)*(1+(0.0572327))" 
2, used, central, 2, -2.5, 2.5, 20, 1000, 0, 1, "0.817821+1.44089/sqrt(x)" 
2, used, down, 2, -2.5, 2.5, 20, 1000, 0, 1, "(0.817821+1.44089/sqrt(x))*(1-(0.161526+0.000272842*x+-2.42585e-07*x*x))" 
2, used, down_correlated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(0.817821+1.44089/sqrt(x))*(1-(0.126369+0.000311823*x+-2.7988e-07*x*x))" 
2, used, down_uncorrelated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(0.817821+1.44089/sqrt(x))*(1-(0.108788))" 
2, used, up, 2, -2.5, 2.5, 20, 1000, 0, 1, "(0.817821+1.44089/sqrt(x))*(1+(0.161526+0.000272842*x+-2.42585e-07*x*x))" 
2, used, up_correlated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(0.817821+1.44089/sqrt(x))*(1+(0.126369+0.000311823*x+-2.7988e-07*x*x))" 
2, used, up_uncorrelated, 2, -2.5, 2.5, 20, 1000, 0, 1, "(0.817821+1.44089/sqrt(x))*(1+(0.108788))" 
