OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
L,used,down,5,0.0,2.5,100.0,140.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.03123820573091507 
L,used,down,5,0.0,2.5,140.0,200.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.062379535287618637 
L,used,down,5,0.0,2.5,200.0,300.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.049948848783969879 
L,used,down,5,0.0,2.5,300.0,600.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.062091868370771408 
L,used,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.068220242857933044 
L,used,down_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.076657041071 
L,used,down_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.0309113091016 
L,used,down_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.116816508245 
L,used,down_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.146774248695 
L,used,down_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.152744833398 
L,used,down_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.0402925887175 
L,used,down_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.986697+5.6664e-07*log(x+19)*log(x+18)*(3-105.134*log(x+18))-0.0491465419635 
