DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, used, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.03861478716135025" 
2, used, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.10026779025793076" 
2, used, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.13953536748886108" 
2, used, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.23223784565925598" 
2, used, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.041533689945936203" 
2, used, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.010249542072415352" 
2, used, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.010328204371035099" 
2, used, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.0090092765167355537" 
2, used, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.0098114078864455223" 
2, used, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.011032796464860439" 
2, used, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.02864794060587883" 
2, used, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.039867248386144638" 
2, used, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.066353671252727509" 
2, used, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.14536792039871216" 
2, used, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.035873398184776306" 
2, used, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.036148715764284134" 
2, used, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.031532466411590576" 
2, used, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.034339927136898041" 
2, used, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.03861478716135025" 
2, used, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.10026779025793076" 
2, used, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.13953536748886108" 
2, used, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.23223784565925598" 
2, used, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.041533689945936203" 
2, used, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.010249542072415352" 
2, used, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.010328204371035099" 
2, used, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.0090092765167355537" 
2, used, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.0098114078864455223" 
2, used, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.011032796464860439" 
2, used, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.02864794060587883" 
2, used, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.039867248386144638" 
2, used, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.066353671252727509" 
